STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDFG,WESD,WESF,WSFG
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-07-27,,,0.50,0.0,0.0,72,81,63,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-07-28,,,0.00,0.0,0.0,66,73,58,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-07-29,,,0.10,0.0,0.0,65,77,53,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-07-30,,,0.00,0.0,0.0,68,79,57,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-07-31,,,0.00,0.0,0.0,70,79,62,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-01,,,0.09,0.0,0.0,75,81,69,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-02,,,0.00,0.0,0.0,74,84,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-03,,,0.00,0.0,0.0,73,84,63,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-04,,,0.00,0.0,0.0,76,88,63,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-05,,,0.00,0.0,0.0,77,93,61,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-06,,,0.80,0.0,0.0,81,92,70,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-07,,,0.44,0.0,0.0,77,85,69,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-08,,,0.64,0.0,0.0,72,78,66,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-09,,,0.00,0.0,0.0,72,84,61,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-10,,,0.00,0.0,0.0,70,80,60,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-11,,,0.02,0.0,0.0,69,82,56,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-12,,,0.00,0.0,0.0,75,85,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-13,,,0.00,0.0,0.0,72,82,63,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-14,,,0.00,0.0,0.0,79,89,69,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-15,,,0.00,0.0,0.0,79,89,69,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-16,,,0.10,0.0,0.0,77,89,65,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-17,,,0.61,0.0,0.0,77,82,72,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-18,,,0.00,0.0,0.0,71,77,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-19,,,0.00,0.0,0.0,68,78,58,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-20,,,0.47,0.0,0.0,70,79,61,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-21,,,0.73,0.0,0.0,72,76,68,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-22,,,0.00,0.0,0.0,68,71,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-23,,,0.00,0.0,0.0,67,81,53,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-24,,,0.00,0.0,0.0,69,81,56,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-25,,,0.66,0.0,0.0,71,77,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-26,,,0.05,0.0,0.0,76,84,67,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-27,,,0.01,0.0,0.0,73,82,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-28,,,0.00,0.0,0.0,82,90,75,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-29,,,0.08,0.0,0.0,78,86,71,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-30,,,0.00,0.0,0.0,63,68,58,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-08-31,,,0.00,0.0,0.0,65,75,54,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-01,,,0.00,0.0,0.0,70,84,55,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-02,,,0.05,0.0,0.0,78,85,71,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-03,,,0.00,0.0,0.0,81,89,72,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-04,,,0.00,0.0,0.0,74,85,63,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-05,,,0.06,0.0,0.0,79,92,66,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-06,,,0.00,0.0,0.0,73,79,68,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-07,,,0.00,0.0,0.0,67,75,58,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-08,,,0.00,0.0,0.0,58,63,54,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-09,,,0.67,0.0,0.0,55,61,49,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-10,,,0.49,0.0,0.0,57,61,54,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-11,,,0.00,0.0,0.0,63,70,55,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-12,,,0.00,0.0,0.0,64,77,51,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-13,,,0.00,0.0,0.0,69,79,59,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-14,,,0.00,0.0,0.0,75,85,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-15,,,0.00,0.0,0.0,76,86,66,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-16,,,0.00,0.0,0.0,75,85,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-17,,,0.00,0.0,0.0,73,83,63,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-18,,,0.00,0.0,0.0,72,81,64,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-19,,,0.00,0.0,0.0,64,72,56,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-20,,,0.00,0.0,0.0,67,80,54,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-21,,,0.15,0.0,0.0,75,90,61,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-22,,,0.00,0.0,0.0,56,63,49,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-23,,,0.00,0.0,0.0,55,69,41,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-24,,,0.25,0.0,0.0,56,65,47,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-25,,,0.15,0.0,0.0,66,72,60,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-26,,,0.00,0.0,0.0,67,72,63,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-27,,,0.00,0.0,0.0,54,64,43,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-28,,,0.20,0.0,0.0,60,73,46,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-29,,,0.02,0.0,0.0,54,63,46,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-09-30,,,0.73,0.0,0.0,50,54,45,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-01,,,0.27,0.0,0.0,48,51,45,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-02,,,0.04,0.0,0.0,51,55,47,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-03,,,0.23,0.0,0.0,61,72,51,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-04,,,0.00,0.0,0.0,61,66,56,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-05,,,0.08,0.0,0.0,46,54,38,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-06,,,0.17,0.0,0.0,54,61,47,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-07,,,0.20,0.0,0.0,55,57,54,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-08,,,0.03,0.0,0.0,56,63,48,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-09,,,0.00,0.0,0.0,69,83,55,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-10,,,0.02,0.0,0.0,70,81,60,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-11,,,0.00,0.0,0.0,65,72,58,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-12,,,0.13,0.0,0.0,47,52,42,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-13,,,0.01,0.0,0.0,45,49,40,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-14,,,0.06,0.0,0.0,45,59,31,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-15,,,0.05,0.0,0.0,47,55,39,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-16,,,0.00,0.0,0.0,45,54,36,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-17,,,0.01,0.0,0.0,43,47,39,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-18,,,0.00,0.0,0.0,38,47,29,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-19,,,0.00,0.0,0.0,50,60,39,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-20,,,0.00,0.0,0.0,49,54,45,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-21,,,0.00,0.0,0.0,40,46,33,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-22,,,0.02,0.0,0.0,45,54,36,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-23,,,0.10,0.0,0.0,39,49,28,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-24,,,0.00,0.0,0.0,37,41,34,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-25,,,0.00,0.0,0.0,41,48,34,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-26,,,0.00,0.0,0.0,41,46,35,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-27,,,0.42,0.2,0.0,39,45,33,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-28,,,0.02,0.0,0.0,37,43,32,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-29,,,0.02,0.0,0.0,44,49,38,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-30,,,0.65,0.0,0.0,41,54,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-10-31,,,0.11,0.0,0.0,48,55,41,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-01,,,1.44,0.0,0.0,42,46,37,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-02,,,0.11,0.0,0.0,40,43,37,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-03,,,0.00,0.0,0.0,40,45,36,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-04,,,0.05,0.0,0.0,30,45,16,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-05,,,0.20,0.0,0.0,45,51,40,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-06,,,0.13,0.0,0.0,54,62,46,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-07,,,0.00,0.0,0.0,43,46,40,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-08,,,0.02,0.0,0.0,41,44,38,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-09,,,0.45,0.4,0.0,34,38,30,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-10,,,0.00,0.0,0.0,33,37,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-11,,,0.00,0.0,0.0,32,38,26,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-12,,,0.11,0.0,0.0,38,44,32,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-13,,,0.00,0.0,0.0,33,35,31,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-14,,,0.00,0.0,0.0,27,32,21,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-15,,,0.57,4.2,0.0,27,34,19,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-16,,,0.02,0.1,3.1,33,37,28,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-17,,,0.00,0.0,1.6,35,37,32,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-18,,,0.00,0.0,1.2,29,36,22,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-19,,,0.02,0.5,1.2,37,41,33,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-20,,,0.00,0.2,1.6,31,35,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-21,,,0.00,0.1,0.8,24,28,19,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-22,,,0.00,0.0,0.4,17,27,7,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-23,,,0.00,0.0,0.4,24,37,10,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-24,,,0.12,0.0,0.0,34,44,25,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-25,,,0.35,0.0,0.0,41,45,37,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-26,,,0.76,0.0,0.0,38,42,35,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-27,,,0.03,0.4,0.0,33,35,30,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-28,,,0.00,0.0,0.4,33,37,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-29,,,0.00,0.0,0.0,34,36,32,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-11-30,,,0.00,0.0,0.0,33,36,31,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-01,,,0.24,0.0,0.0,36,41,31,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-02,,,0.17,0.0,0.0,44,54,35,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-03,,,0.03,0.3,0.0,33,34,33,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-04,,,0.00,0.0,0.0,27,32,23,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-05,,,0.01,0.1,0.0,25,35,16,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-06,,,0.02,0.5,0.0,31,35,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-07,,,0.02,0.5,0.4,18,25,11,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-08,,,0.00,0.0,0.8,27,33,20,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-09,,,0.00,0.0,0.4,27,34,21,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-10,,,0.00,0.1,0.0,31,34,28,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-11,,,0.02,0.2,0.0,28,32,25,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-12,,,0.09,1.6,0.0,30,34,26,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-13,,,0.07,0.0,1.6,31,36,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-14,,,0.09,0.0,0.4,34,41,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-15,,,0.00,0.0,0.0,34,39,29,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-16,,,0.00,0.0,0.0,36,43,29,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-17,,,0.00,0.0,0.0,33,37,29,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-18,,,0.00,0.0,0.0,26,32,20,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-19,,,0.00,0.0,0.0,32,45,19,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-20,,,0.55,0.0,0.0,33,42,25,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-21,,,0.02,0.0,0.0,38,41,36,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-22,,,0.00,0.0,0.0,29,31,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-23,,,0.01,0.0,0.0,30,33,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-24,,,0.02,0.2,0.0,32,35,29,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-25,,,0.00,0.0,0.0,31,36,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-26,,,0.00,0.0,0.0,31,36,26,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-27,,,0.33,0.0,0.0,31,46,16,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-28,,,0.02,0.0,0.0,40,53,27,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-29,,,0.06,0.6,0.0,25,27,23,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-30,,,0.00,0.0,0.4,25,34,17,,,,
CA00615S001,"TORONTO NORTH YORK, ON CA",43.7833,-79.4667,187.0,2018-12-31,,,0.50,0.0,0.4,32,42,22,,,,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-01,,,0.00,0.0,7.5,,,,,0.8,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-02,,,0.00,0.0,6.5,,,,,0.6,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-03,,,0.00,0.0,5.5,,,,,0.5,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-04,,,0.00,3.4,8.5,,,,,0.8,0.3,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-05,,,0.00,0.0,8.0,,,,,0.8,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-06,,,0.00,0.0,8.0,,,,,0.8,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-07,,,0.00,0.0,7.5,,,,,0.8,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-08,,,0.00,0.0,7.5,,,,,0.8,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-09,,,0.33,0.0,7.0,,,,,0.6,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-10,,,0.00,0.0,5.5,,,,,0.5,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-11,,,0.03,0.0,4.5,,,,,0.4,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-12,,,0.41,0.0,3.0,,,,,0.3,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-13,,,0.46,0.0,2.0,,,,,0.2,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-14,,,0.00,0.0,1.5,,,,,0.1,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-15,,,0.02,0.0,1.5,,,,,0.1,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-16,,,0.00,0.0,1.0,,,,,0.1,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-17,,,0.01,0.0,1.0,,,,,0.1,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-18,,,0.01,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-19,,,0.00,0.0,0.5,,,,,0.1,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-20,,,0.00,0.0,0.5,,,,,0.1,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-21,,,0.00,0.0,0.5,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-22,,,0.01,0.5,1.0,,,,,0.1,0.1,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-23,,,0.17,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-24,,,0.15,0.1,1.0,,,,,0.1,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-25,,,0.00,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-26,,,0.00,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-27,,,0.00,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-28,,,0.03,0.1,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-29,,,0.00,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-30,,,0.01,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-01-31,,,0.01,0.0,1.0,,,,,0.0,0.0,
CA1ON000027,"OSHAWA 1.7 W, ON CA",43.8981543,-78.8763933,122.8,2018-02-01,,,0.06,,2.0,,,,,0.2,,
